1,"[0.9900295734405518, 1.0099915266036987, 0.9900744557380676, 1.0099862813949585, 1.009979009628296, 1.00998854637146, 1.0099775791168213, 1.009978175163269, 1.0099525451660156, 1.0099235773086548, 1.0098539590835571, 1.0099166631698608, 1.0099350214004517, 1.009979248046875, 1.0099906921386719, 1.0099952220916748, 1.0099976062774658, 1.0099986791610718, 1.00999915599823, 1.009999394416809, 0.990001916885376, 0.9900002479553223, 0.9900003671646118, 1.009999394416809, 1.0099996328353882, 1.0099997520446777, 1.0099997520446777, 1.0099997520446777, 1.0099997520446777, 1.0099998712539673, 1.0099998712539673, 1.0099997520446777, 1.0099997520446777, 1.0099997520446777, 1.0099997520446777, 1.0099971294403076, 1.0099998712539673, 0.9900025725364685, 1.0099998712539673, 1.0099998712539673, 0.9900001287460327, 1.0099999904632568, 1.0099999904632568, 1.0099999904632568, 0.9900003671646118, 0.9900000095367432, 0.9900000095367432, 0.9900000095367432, 1.0099999904632568, 1.0099999904632568, 0.9900001287460327, 0.9900000095367432, 0.9900000095367432, 0.9900000691413879, 1.0099999904632568, 1.0099999904632568, 1.0099998712539673, 1.0099990367889404, 0.9900000691413879, 0.9900000095367432]"
1,"[0.997236430644989, 1.0181328058242798, 0.9826114177703857, 1.0027226209640503, 1.0026148557662964, 1.0027393102645874, 1.0026307106018066, 1.0026530027389526, 1.0026863813400269, 1.017591118812561, 1.0173105001449585, 1.0173768997192383, 1.0173949003219604, 1.0174696445465088, 1.0175284147262573, 1.0176031589508057, 1.0177395343780518, 1.0178935527801514, 1.0180461406707764, 1.0180844068527222, 0.9823600649833679, 0.9801928997039795, 0.9808987379074097, 1.0053634643554688, 1.0080227851867676, 1.0114433765411377, 1.011865496635437, 1.0126713514328003, 1.0131057500839233, 1.013759732246399, 1.0142987966537476, 1.0136792659759521, 1.0148614645004272, 1.014620065689087, 1.0163764953613281, 1.0121195316314697, 1.0182173252105713, 0.9915937781333923, 1.0199620723724365, 1.019881010055542, 0.9808028340339661, 1.006059169769287, 1.0196150541305542, 1.018803358078003, 0.9972863793373108, 0.9895357489585876, 0.98002690076828, 0.9810675382614136, 1.0091439485549927, 1.0101065635681152, 0.9801291823387146, 0.980147123336792, 0.9799923896789551, 0.9811753034591675, 1.006632685661316, 1.0197139978408813, 1.0195666551589966, 1.0176570415496826, 0.9863066077232361, 0.9800381064414978]"
1,"[0.9955701231956482, 1.0192738771438599, 0.9743719696998596, 0.9946177005767822, 0.9946363568305969, 0.9949014782905579, 0.9948060512542725, 0.9946926236152649, 0.9947861433029175, 1.017974615097046, 1.024516224861145, 1.0244529247283936, 1.024546504020691, 1.0246835947036743, 1.0248852968215942, 1.025101900100708, 1.0254125595092773, 1.0257455110549927, 1.0259901285171509, 1.026210904121399, 0.9744606614112854, 0.9716843366622925, 0.9725251793861389, 0.9999040365219116, 1.0049680471420288, 1.011261224746704, 1.0122363567352295, 1.013895869255066, 1.0147018432617188, 1.0160337686538696, 1.0169804096221924, 1.0156104564666748, 1.017804741859436, 1.0173225402832031, 1.020612120628357, 1.00801420211792, 1.0247400999069214, 0.988052487373352, 1.028738260269165, 1.0250840187072754, 0.9734867215156555, 1.0017744302749634, 1.0245684385299683, 1.025195837020874, 1.003147840499878, 0.9901560544967651, 0.9718915224075317, 0.9742357730865479, 1.0080626010894775, 1.0110896825790405, 0.980005145072937, 0.9742876291275024, 0.9730284214019775, 0.9754911065101624, 1.0044649839401245, 1.026360034942627, 1.0278598070144653, 1.0236352682113647, 0.9801008701324463, 0.9706453680992126]"
2,"[0.992326021194458, 1.0189183950424194, 0.9666416645050049, 0.9873659610748291, 0.9875897169113159, 0.9878454208374023, 0.9879239201545715, 0.9877254366874695, 0.9891356825828552, 1.0210627317428589, 1.0314059257507324, 1.0311872959136963, 1.0313462018966675, 1.0315847396850586, 1.0319764614105225, 1.0323652029037476, 1.0328823328018188, 1.0334035158157349, 1.0337388515472412, 1.0342576503753662, 0.9665821194648743, 0.9641343355178833, 0.9646315574645996, 0.99446702003479, 1.0014737844467163, 1.0107253789901733, 1.0123010873794556, 1.0149226188659668, 1.0160861015319824, 1.0179775953292847, 1.019205093383789, 1.016953468322754, 1.0196582078933716, 1.0183552503585815, 1.022972583770752, 1.0013642311096191, 1.0294095277786255, 0.9852705001831055, 1.0350167751312256, 1.0312707424163818, 0.9663068652153015, 0.9963985085487366, 1.0277469158172607, 1.0309301614761353, 1.0084508657455444, 0.9912996888160706, 0.9645422697067261, 0.9678676128387451, 1.006657361984253, 1.0121841430664062, 0.9828736186027527, 0.9701074957847595, 0.9667412042617798, 0.9713308811187744, 1.0039880275726318, 1.0343148708343506, 1.036799430847168, 1.0278804302215576, 0.972576916217804, 0.9613111019134521]"
2,"[0.986351728439331, 1.0146856307983398, 0.958336591720581, 0.9796057343482971, 0.9801356196403503, 0.9803299307823181, 0.9807021021842957, 0.9804388880729675, 0.9832445979118347, 1.0211622714996338, 1.0376062393188477, 1.0370466709136963, 1.0375045537948608, 1.03782320022583, 1.038453459739685, 1.0389974117279053, 1.0397027730941772, 1.0403919219970703, 1.040806531906128, 1.041695475578308, 0.9592302441596985, 0.9578209519386292, 0.9578384160995483, 0.9899370670318604, 0.9986807107925415, 1.0105178356170654, 1.0126206874847412, 1.0161372423171997, 1.0176218748092651, 1.0199369192123413, 1.0214052200317383, 1.0185315608978271, 1.021606206893921, 1.0197174549102783, 1.0253620147705078, 0.9971584677696228, 1.033365249633789, 0.9849486351013184, 1.0387463569641113, 1.0307847261428833, 0.9667619466781616, 0.989918053150177, 1.0243330001831055, 1.032442331314087, 1.0150383710861206, 0.9944484233856201, 0.9577531218528748, 0.9633664488792419, 1.0060429573059082, 1.015089750289917, 0.9873121976852417, 0.9667395949363708, 0.9653275012969971, 0.9703413248062134, 1.0039700269699097, 1.038883090019226, 1.0439600944519043, 1.0317245721817017, 0.9642595648765564, 0.9520682096481323]"
2,"[0.9808685779571533, 1.0108305215835571, 0.9506633281707764, 0.9726139307022095, 0.9733877778053284, 0.9735093116760254, 0.9741793870925903, 0.9738665819168091, 0.9786655902862549, 1.0228413343429565, 1.0435550212860107, 1.0426666736602783, 1.043357253074646, 1.0437557697296143, 1.0446059703826904, 1.0453038215637207, 1.0461870431900024, 1.0470342636108398, 1.047514796257019, 1.0487743616104126, 0.952271580696106, 0.9522252678871155, 0.9517652988433838, 0.9858376979827881, 0.9961420297622681, 1.0103631019592285, 1.0129766464233398, 1.0173325538635254, 1.0190999507904053, 1.021749496459961, 1.0234483480453491, 1.020058512687683, 1.02354097366333, 1.020969033241272, 1.0277644395828247, 0.9922162890434265, 1.0368139743804932, 0.9802505970001221, 1.04118013381958, 1.0292980670928955, 0.9676834344863892, 0.9843285083770752, 1.0213435888290405, 1.033655047416687, 1.0206700563430786, 0.9971423745155334, 0.9519127607345581, 0.9595567584037781, 1.00589919090271, 1.0178723335266113, 0.9912227988243103, 0.9638715982437134, 0.9641828536987305, 0.9699425101280212, 1.0046443939208984, 1.0436804294586182, 1.0508977174758911, 1.0338867902755737, 0.9555107355117798, 0.9433528780937195]"
3,"[0.9739153981208801, 1.005052089691162, 0.9422720670700073, 0.9647975564002991, 0.9657524228096008, 0.9658176898956299, 0.9668277502059937, 0.9663760662078857, 0.9783896207809448, 1.0280424356460571, 1.0507928133010864, 1.0496418476104736, 1.050484299659729, 1.0509318113327026, 1.0519498586654663, 1.0527647733688354, 1.053775429725647, 1.0547305345535278, 1.0552538633346558, 1.056742787361145, 0.9444596171379089, 0.9454749822616577, 0.9445019960403442, 0.9798360466957092, 0.9916061162948608, 1.0083736181259155, 1.011839747428894, 1.0173031091690063, 1.0194916725158691, 1.0228270292282104, 1.024763822555542, 1.021155834197998, 1.0248363018035889, 1.022275447845459, 1.0300580263137817, 0.9883265495300293, 1.0401488542556763, 0.9746240377426147, 1.0431561470031738, 1.0275293588638306, 0.9689568877220154, 0.9794658422470093, 1.0187410116195679, 1.0347095727920532, 1.0256142616271973, 0.9994993805885315, 0.9468737840652466, 0.9561643600463867, 1.0058995485305786, 1.020308256149292, 0.9948161244392395, 0.9613896012306213, 0.9632636904716492, 0.969617486000061, 1.0053764581680298, 1.047948956489563, 1.0571380853652954, 1.0359575748443604, 0.9478207230567932, 0.9366629719734192]"
3,"[0.9679125547409058, 1.0000929832458496, 0.9348307251930237, 0.9578602910041809, 0.9589748978614807, 0.9590039253234863, 0.9603152275085449, 0.9597562551498413, 0.9782260656356812, 1.032735824584961, 1.057228446006775, 1.0558390617370605, 1.0568112134933472, 1.0573025941848755, 1.0584709644317627, 1.059389591217041, 1.0605137348175049, 1.0615675449371338, 1.0621341466903687, 1.063834547996521, 0.9375250339508057, 0.9396370649337769, 0.9381607174873352, 0.9746019840240479, 0.9876607656478882, 1.0066534280776978, 1.0108689069747925, 1.0173197984695435, 1.019912600517273, 1.0236661434173584, 1.0258748531341553, 1.0215507745742798, 1.0257068872451782, 1.0218991041183472, 1.0318759679794312, 0.9823265075683594, 1.0432062149047852, 0.9678057432174683, 1.0450286865234375, 1.0254292488098145, 0.9698031544685364, 0.9751935601234436, 1.0164432525634766, 1.0356508493423462, 1.029966950416565, 1.0015605688095093, 0.9424576759338379, 0.9531607627868652, 1.0059236288070679, 1.0224772691726685, 0.9980621933937073, 0.959204375743866, 0.9624760746955872, 0.9693572521209717, 1.0060548782348633, 1.0517539978027344, 1.0626977682113647, 1.0378707647323608, 0.9408405423164368, 0.931475043296814]"
3,"[0.9616094827651978, 0.9951087236404419, 0.9272288680076599, 0.9511012434959412, 0.9522080421447754, 0.9522165656089783, 0.9538439512252808, 0.9532148838043213, 0.9793014526367188, 1.0384858846664429, 1.0639747381210327, 1.062303066253662, 1.0633659362792969, 1.0639127492904663, 1.0652217864990234, 1.066230058670044, 1.0674201250076294, 1.068503737449646, 1.0690711736679077, 1.0709078311920166, 0.9306678771972656, 0.9337981343269348, 0.9319397807121277, 0.969329297542572, 0.9836800694465637, 1.0047824382781982, 1.0097136497497559, 1.0170929431915283, 1.020119547843933, 1.0242806673049927, 1.0268020629882812, 1.021963357925415, 1.0264668464660645, 1.0220593214035034, 1.03313148021698, 0.9799812436103821, 1.045483946800232, 0.9674181342124939, 1.0467593669891357, 1.0247600078582764, 0.9710124731063843, 0.9704896211624146, 1.013856053352356, 1.0360664129257202, 1.0334501266479492, 1.0038846731185913, 0.9387211203575134, 0.9505981206893921, 1.0057491064071655, 1.024540662765503, 1.000286340713501, 0.9570841789245605, 0.9620193839073181, 0.9694087505340576, 1.007170557975769, 1.055249571800232, 1.0679214000701904, 1.0388683080673218, 0.933415412902832, 0.9266510605812073]"
4,"[0.9560229182243347, 0.9911273717880249, 0.9201850891113281, 0.9452085494995117, 0.9460539221763611, 0.9460691809654236, 0.9479185938835144, 0.9471668004989624, 0.9807097911834717, 1.04411780834198, 1.070340633392334, 1.0683834552764893, 1.0695030689239502, 1.0701042413711548, 1.0715343952178955, 1.0726295709609985, 1.0738767385482788, 1.0750013589859009, 1.0755740404129028, 1.0775495767593384, 0.9241925477981567, 0.9286338686943054, 0.9262657165527344, 0.9645071625709534, 0.9798979759216309, 1.0029778480529785, 1.0085151195526123, 1.0167694091796875, 1.020174264907837, 1.0246831178665161, 1.027455449104309, 1.0219981670379639, 1.0268596410751343, 1.021802544593811, 1.0341742038726807, 0.9772235155105591, 1.0471665859222412, 0.9662990570068359, 1.047995924949646, 1.0234053134918213, 0.9723618626594543, 0.9662473201751709, 1.0115141868591309, 1.036412000656128, 1.0365298986434937, 1.006078839302063, 0.9354342222213745, 0.9483858346939087, 1.0057076215744019, 1.0265262126922607, 1.0022469758987427, 0.9551291465759277, 0.9615737199783325, 0.9697295427322388, 1.008497714996338, 1.058727502822876, 1.072978138923645, 1.0394961833953857, 0.9261631965637207, 0.9226576089859009]"
