3.098745609185459671e+01
3.157576254422480844e+01
3.186153004699482594e+01
3.144682959817448875e+01
3.166238372982855509e+01
3.163822927086132353e+01
3.163974230247880470e+01
3.114829705915980895e+01
3.050378305294303871e+01
3.058836544678232627e+01
3.043643574253801276e+01
3.022806792421843269e+01
3.016938520508043453e+01
3.000007157668679270e+01
2.976521018453725986e+01
2.884963328897757862e+01
2.852393798326863106e+01
2.914978334044403141e+01
2.931654548552835848e+01
2.910305807112725063e+01
2.914713468150632281e+01
2.901916278676452521e+01
2.911659154242055081e+01
2.859788834050267781e+01
2.865524718695285245e+01
2.874377937617132517e+01
2.863054472812829943e+01
2.845316519368243036e+01
2.851037399342727241e+01
2.842639616423907256e+01
2.855557132152141975e+01
2.834032479695019902e+01
2.871417697698973015e+01
2.916812116305318980e+01
2.915367186902809493e+01
2.921599608473835730e+01
2.909734677006489534e+01
2.862140375096853262e+01
2.865472506742279180e+01
2.872926343203667443e+01
2.980099821795473147e+01
2.987639490631849171e+01
2.986704494444051150e+01
3.027966448992003734e+01
2.991036395859681107e+01
3.061899464122275205e+01
3.081498883058031879e+01
3.103063917335735766e+01
3.065868040273645434e+01
3.142629231288383806e+01
3.114971387224620614e+01
3.073243312710918218e+01
3.031319679374815479e+01
3.054775276123989158e+01
3.023314041511887496e+01
2.987525647631254344e+01
