8.695135257027148956e-01
8.954881618573665714e-01
8.726905190596579986e-01
9.141682495508194339e-01
8.974159419341087851e-01
9.207759667840004214e-01
9.164903295413852069e-01
7.702147554087639403e-01
7.649083817694417586e-01
8.869269664385318608e-01
8.732282033648490760e-01
8.057232597875595426e-01
8.445117622794509060e-01
8.993809120497927578e-01
8.847638552195429273e-01
7.812935724198222243e-01
9.060665602124631235e-01
9.429314739109277976e-01
9.560663179714680160e-01
9.448457320528030889e-01
9.471826582542359763e-01
9.282063344465494303e-01
9.326513787633031738e-01
8.882970494666099226e-01
9.091369530532844578e-01
9.513557919941395546e-01
9.534549943968058106e-01
9.367773389048575927e-01
9.544138837471007886e-01
9.572939835932254837e-01
9.516971946973800112e-01
9.254150190668105624e-01
8.062119750590920342e-01
7.396776769370287941e-01
7.641538522458076743e-01
8.636731654305458417e-01
8.680267721333503328e-01
8.423714256029128933e-01
8.231709925398826844e-01
7.845186795741915242e-01
8.587100326558351204e-01
9.298671271243095227e-01
9.558659640769958665e-01
9.512490060396194824e-01
9.359815045566558522e-01
9.576229574956893753e-01
9.144619331669807671e-01
7.863018387463093228e-01
